"PC1","PC2","PC3","PC4","PC5","PC6","PC7","Class"
2.54450343936838,-1.2926283036426,-1.79820560858551,1.00942396475815,-0.278248252954276,2.6032529735015,0.554572914040086,"N"
-1.99695944068247,0.189505807172878,2.13512401760276,-1.07313466560812,-0.309517124772789,0.557751379863147,0.00707846699170851,"N"
0.308084032741372,-0.971700417514672,-1.47627892887628,0.460921454074818,-2.31693646357814,-0.0437384306627926,-1.7192098796538,"N"
-0.672190645029091,0.456315670481802,0.0656530699705792,1.11880339358116,-0.258453146840638,2.18800834968302,1.84271925098898,"N"
-1.56575412537827,0.0479920340686626,0.632423045621867,0.0950651995214644,0.74236974238877,0.443060886367496,-0.399816701512304,"N"
-0.287120019536764,-0.189348908598004,-0.761635671591662,1.85673535376863,1.74581711817397,-0.0103495250961424,-0.911848071093128,"N"
-2.25380197572304,-0.334838957258678,0.361196646585613,-1.26511724400084,-0.135467990376929,0.857221919932603,0.849822020889891,"N"
-0.827613320771377,-0.847924932643745,-1.7792569432847,0.404140196918471,0.798695764191033,0.860740278686854,-0.712459267279512,"N"
-1.30983592831903,-0.564782183382867,-0.72935008066381,-0.0918647286026816,1.30757646626103,-0.40349740802301,-0.096738663947359,"N"
-1.6495613181979,0.0420857388491853,1.70875963751698,-0.310549847275438,-0.0406240822224225,1.40894670420779,-0.43094752740059,"N"
-2.07514454501372,-0.765124841435026,-1.3160282727128,-0.386953113160504,-2.70334964624263,0.265755953425463,-0.975420339612225,"N"
-0.716348213175062,-1.24411080969089,-1.69389253683071,0.861190467137248,-1.75239413925816,-2.82654159021406,1.99733900820183,"N"
-0.392176739052051,-0.159614125975825,-0.521789885436125,0.324948308855635,-0.322313564425404,1.58576537780209,-0.638035538921586,"N"
-1.23971106004107,-0.542851223815954,-1.61551293069298,-0.252086303348018,-0.932416575253404,-0.129452725063998,-1.78490745250201,"N"
0.135716743862014,-1.10342708777687,-1.30319834938413,0.360116919639239,-1.93950904049266,1.11188502024956,0.483136943817126,"N"
-1.95178469283268,-0.0686851332264005,0.472027100286914,1.51074590112906,-0.281527438757425,-0.83013483430913,-0.779618820257521,"N"
0.899800849361083,-0.611461197519481,-0.724145423207869,1.25475635832766,0.161101318803926,0.563001407261825,-0.00535141397797896,"N"
-2.56571213808799,-0.050593006473068,0.622953506166509,0.588994437613418,-0.321111330536302,1.59502478044645,1.29972401601168,"N"
-1.25278896817981,-0.78031162086381,-1.09759887374189,0.841025545249005,-0.0045649137064158,-0.139380940144995,0.926361096539224,"N"
0.244174796645159,-1.30245739318112,-2.31650170626714,1.09416606141256,-1.32290227148806,1.53946890899676,0.67984005703305,"N"
-1.11755755919177,-1.15358775828937,-2.1450139114789,-0.466194835939683,-0.10306965656098,-1.76228745158565,-0.202671940209093,"N"
-3.14067828453485,-0.296928381247715,1.26696896423733,-1.61938174731653,-1.58755470025657,-0.433636291041684,0.61863193368888,"N"
-0.378219726023175,-0.613854141354473,-1.15612399311448,0.480746822351175,-1.82615364244889,1.04078064333331,-0.935297511205634,"N"
-1.82571660519019,-0.781577379558967,1.19738087523492,0.314679907237226,-2.51019010008094,0.42393769099016,0.619974779958641,"N"
2.8948168315895,-0.733891283923276,0.462319180473147,-0.462652069839878,0.554964655532853,-1.7523423576916,2.34869515059769,"N"
1.43142925838845,-1.04328778624032,1.5332300614593,-0.284795321171144,-1.06801347395715,-2.98223415330245,1.77749473222644,"N"
-3.40426798623617,0.101294030198027,1.22048093261726,-0.289459734163351,-0.817686373116931,0.799056194941039,1.34214201547276,"N"
1.70175193555955,-1.3198104589077,-1.52464682203089,2.21809149304141,-1.67563012698212,0.0312019272660319,0.840968799905796,"N"
1.69969126062808,-0.924402247392826,-0.569204215958637,0.228613911315928,-2.31675572629674,0.738153440863669,-1.77355462502489,"N"
-0.100193982690307,-1.0877639198251,-3.03423635456572,-0.262652291748316,-2.49022687731754,-1.10354315611862,-2.78829319482292,"N"
-0.508203261156206,-0.871676749317338,0.438993823338314,-0.649777075868356,1.99414343891235,0.463875660076878,1.76266373509333,"N"
-2.35347184938445,-0.243352699721792,1.13885375384221,-0.355926804138895,-1.37225755314165,-2.89568340553957,-0.263600599109172,"N"
-2.14034737086631,1.3726850470103,-1.2730983014746,-0.936877747830038,-1.95084649065233,1.38330308874482,-0.145376825935828,"N"
-2.68488105294957,-0.536982384246361,0.121774737353159,-1.13405729648477,-2.0818580432775,-3.15315476738159,-1.78329259807687,"N"
-1.93044729463127,-0.0411565150569319,0.731835235296558,0.238959888145832,0.994384097204295,-1.05432675145661,-1.68477538222237,"N"
-1.36062751696887,-0.990476474849358,-2.28680505276467,0.440739677771804,0.737959794625061,0.71436656155638,0.792953957854041,"N"
0.237909619304186,-0.7685321405503,-0.106026783571532,-0.0293525116587311,-2.5906567983629,2.20120735205078,0.0257368740484764,"N"
-1.37171086494743,0.727192654866886,1.4563712665863,-0.23029463753921,-0.134558697790201,0.0251823842843494,-1.08474188279916,"N"
2.17033750991568,-1.01514994504473,0.512285255866884,-0.917836796151048,-0.796943341821494,0.421927472242279,1.34468824772582,"N"
